metadata: measurement UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,extent: extent,extent: n folios,extent: n endleaves,extent: n later endleaves,rolls: height,rolls: height max,rolls: height min,rolls: width,rolls: width max,rolls: width min,rolls: unit,rolls: converted,fragments: height,fragments: height max,fragments: height min,fragments: width,fragments: width max,fragments: width min,fragments: unit,leaves: height,leaves: height max,leaves: height min,leaves: width,leaves: width max,leaves: width min,leaves: depth,leaves: depth max,leaves: depth min,leaves: unit,columns: n,columns: n max,columns: n min,columns: height,columns: height max,columns: height min,columns: width,columns: width max,columns: width min,columns: unit,intercolumn: width,intercolumn: width max,intercolumn: width min,intercolumn: unit,written area: n,written area: n max,written area: n min,written area: height,written area: height max,written area: height min,written area: width,written area: width max,written area: width min,written area: unit,ruling: n,ruling: n max,ruling: n min,ruling: height,ruling: height max,ruling: height min,ruling: width,ruling: width max,ruling: width min,ruling: unit,ruling: medium,ruling: top line
Merton_College_MS_314_measure_7,manuscript_10411,Merton_College,Merton_College_MS_314,Merton College MS. 314,part,,Merton_College_MS_314-part6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,32.0,32.0,32.0,180–90,190.0,180.0,120.0,120.0,120.0,mm,,,,,,,,,,,,
Merton_College_MS_315_measure_1,manuscript_10412,Merton_College,Merton_College_MS_315,Merton College MS. 315,manuscript-composite,,Merton_College_MS_315,"160 leaves (ii + 158) 1–156 of thick, stiff parchment, all edges retrimmed. Damage from damp at the head and foot of leaves early on.",158.0,,2.0,,,,,,,,,,,,,,,,280.0,280.0,280.0,220.0,220.0,220.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,28.0,28.0,28.0,220.0,220.0,220.0,160.0,160.0,160.0,mm,,,,,,,,,,,,
Merton_College_MS_316_measure_1,manuscript_10413,Merton_College,Merton_College_MS_316,Merton College MS. 316,manuscript,,Merton_College_MS_316,172 leaves (iii + 169) The edges retrimmed and spattered with red.,169.0,,3.0,,,,,,,,,,,,,,,,325.0,325.0,325.0,225.0,225.0,225.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,36.0,36.0,36.0,240.0,240.0,240.0,160.0,160.0,160.0,mm,,,,,,,,,,,,
Merton_College_MS_317_measure_1,manuscript_10414,Merton_College,Merton_College_MS_317,Merton College MS. 317,manuscript-composite,,Merton_College_MS_317,"166 leaves (iii + 162, incl. 66A) The edges heavily retrimmed and spattered with red; the top half of f. 66A excised.",162.0,,3.0,,,,,,,,,,,,,,,,410.0,410.0,410.0,305.0,305.0,305.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,60.0,60.0,60.0,320.0,320.0,320.0,230.0,230.0,230.0,mm,,,,,,,,,,,,
Merton_College_MS_319_measure_1,manuscript_10415,Merton_College,Merton_College_MS_319,Merton College MS. 319,manuscript,,Merton_College_MS_319,328 leaves (ii + 326),326.0,,2.0,,,,,,,,,,,,,,,,465.0,465.0,465.0,330.0,330.0,330.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,45.0,45.0,45.0,280.0,280.0,280.0,180.0,180.0,180.0,mm,,,,,,,,,,,ink,
Merton_College_MS_320_measure_1,manuscript_10416,Merton_College,Merton_College_MS_320,Merton College MS. 320,manuscript,,Merton_College_MS_320,199 leaves (ii + 197),197.0,,2.0,,,,,,,,,,,,,,,,340.0,340.0,340.0,245.0,245.0,245.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,72.0,72.0,72.0,270.0,270.0,270.0,160.0,160.0,160.0,mm,,,,,,,,,,,crayon,
Merton_College_MS_321_measure_1,manuscript_10417,Merton_College,Merton_College_MS_321,Merton College MS. 321,manuscript-composite,,Merton_College_MS_321,182 leaves (ii + 180) Retrimmed.,180.0,,2.0,,,,,,,,,,,,,,,,290.0,290.0,290.0,195.0,195.0,195.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_321_measure_2,manuscript_10417,Merton_College,Merton_College_MS_321,Merton College MS. 321,part,,Merton_College_MS_321-part1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,35.0,35.0,35.0,205.0,205.0,205.0,140–50,150.0,140.0,mm,,,,,,,,,,,,
Merton_College_MS_321_measure_3,manuscript_10417,Merton_College,Merton_College_MS_321,Merton College MS. 321,part,,Merton_College_MS_321-part2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,39.0,39.0,39.0,210–20,220.0,210.0,155.0,155.0,155.0,mm,,,,,,,,,,,,
Merton_College_MS_322_measure_1,manuscript_10418,Merton_College,Merton_College_MS_322,Merton College MS. 322,manuscript,,Merton_College_MS_322,28 leaves (ii + 26),26.0,,2.0,,,,,,,,,,,,,,,,295.0,295.0,295.0,200.0,200.0,200.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,54.0,54.0,54.0,215.0,215.0,215.0,140.0,140.0,140.0,mm,,,,,,,,,,,crayon,
Merton_College_MS_323_measure_1,manuscript_10419,Merton_College,Merton_College_MS_323,Merton College MS. 323,manuscript,,Merton_College_MS_323,63 paper leaves (iv + 59),59.0,,4.0,,,,,,,,,,,,,,,,310.0,310.0,310.0,205.0,205.0,205.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,29.0,29.0,29.0,240.0,240.0,240.0,155.0,155.0,155.0,mm,,,,,,,,,,,,
Merton_College_MS_324_measure_1,manuscript_10420,Merton_College,Merton_College_MS_324,Merton College MS. 324,manuscript,,Merton_College_MS_324,239 leaves of paper (iii + 236) The edges heavily retrimmed with loss of marginalia. Water-mark bull-and-star.,236.0,,3.0,,,,,,,,,,,,,,,,310.0,310.0,310.0,215.0,215.0,215.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,46.0,46.0,46.0,235.0,235.0,235.0,160.0,160.0,160.0,mm,,,,,,,,,,,crayon,
Merton_College_MS_325_measure_1,manuscript_10421,Merton_College,Merton_College_MS_325,Merton College MS. 325,manuscript,,Merton_College_MS_325,125 leaves (iii + 122) The edges heavily retrimmed and gilded.,122.0,,3.0,,,,,,,,,,,,,,,,225.0,225.0,225.0,155.0,155.0,155.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,34.0,34.0,34.0,165.0,165.0,165.0,120.0,120.0,120.0,mm,,,,,,,,,,,crayon,
Merton_College_MS_326_measure_1,manuscript_10422,Merton_College,Merton_College_MS_326,Merton College MS. 326,manuscript,,Merton_College_MS_326,174 leaves of parchment prepared in the Italian manner (iii + 171) The lower margins of many leaves have been excised.,171.0,,3.0,,,,,,,,,,,,,,,,240.0,240.0,240.0,150.0,150.0,150.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,30.0,30.0,30.0,165.0,165.0,165.0,85.0,85.0,85.0,mm,,,,,,,,,,,,
Merton_College_MS_328_measure_1,manuscript_10429,Merton_College,Merton_College_MS_328,Merton College MS. 328,manuscript,,Merton_College_MS_328,"74 leaves (i + 73) The edges heavily retrimmed, removing portions of diagrams in the lower margins.",73.0,,1.0,,,,,,,,,,,,,,,,330.0,330.0,330.0,240.0,240.0,240.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,49.0,49.0,49.0,240.0,240.0,240.0,155.0,155.0,155.0,mm,,,,,,,,,,,crayon,
Merton_College__measure_1,manuscript_10830,Merton_College_46_a_9,Merton_College_,Merton College 46. a. 9,part,,Merton_College_46_a_9-part1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College__measure_2,manuscript_10830,Merton_College_46_a_9,Merton_College_,Merton College 46. a. 9,part,,Merton_College_46_a_9-part2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,74.0,74.0,74.0,,,,,,,,,,,,,,,,,,,
Merton_College_2_f_10_measure_1,manuscript_10800,Merton_fragments,Merton_College_2_f_10,Merton College 2. f. 10,manuscript,,Merton_College_2_f_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,33.0,33.0,33.0,,,,,,,,,,,,,,,,,,,
